"place_id","place_name"
"6079","Twin Waters, QLD, Australia"
"2948","Tygervalley, South Africa"
"4068","Tyler, TX, United States"
"994","Tyne & Wear, United Kingdom"
"2148","Tyne and Wear, United Kingdom"
"5721","Tyrone, United States"
"4217","U.K, United Kingdom"
"2000","U.S."
"1577","UK"
"1545","USA"
"5319","USA River, Tanzania"
"2331","UT, United States"
"1752","Uckfield, United Kingdom"
"5398","Uffculme, United Kingdom"
"4558","Uhrichsville"
"639","Uhrichsville, OH, United States"
"4218","Uhrichsville, United States"
"2544","Uithoorn, Netherlands"
"6261","Ullapool, United Kingdom"
"6403","Ulster, Ireland"
"3206","Ultimo, NSW, Australia"
"2303","Ulverston, United Kingdom"
"2528","Uniontown, United States"
"48","United Kingdom"
"4161","United Kingdom, United Kingdom"
"1951","United State"
"10","United States"
"2239","United States, United Kingdom"
"3544","United States, United States"
"6466","Unity Village, Mo."
"2378","Unity Village, United States"
"1046","University Park, United States"
"3285","University Place, WA, United States"
"4977","Unley Park, SA, Australia"
"4142","Unley, SA, Australia"
"5896","Unley, South Australia, Australia"
"2905","Upland, United States"
"6059","Upminster, United Kingdom"
"2869","Upper Beaconsfield, Australia"
"4826","Upper Hartfield, United Kingdom"
"1863","Upper Marlboro, United States"
"2067","Upper Saddle River, N.J, United States"
"541","Upper Saddle River, NJ, United States"
"129","Upper Saddle River, United States"
"1909","Uppsala, SE, United States"
"3809","Uppsala, Sweden"
"1006","Upton, United Kingdom"
"3152","Upton-upon-Severn, United Kingdom"
"5740","Urangan, QLD, Australia"
"6375","Urbana, IL, United States"
"2141","Urbana, United States"
"1566","Urbana-Champaign, IL, United States"
"1634","Urbandale, United States"
"4398","Usk, United Kingdom"
"1579","Utah, United States"
"1856","Utrecht, Belgium"
"181","Utrecht, Netherlands"
"2596","Uttar Pradesh, India"
"5904","Uxbridge, Middx, United Kingdom"
"2593","Uxbridge, United Kingdom"
"1000","Uxbridge, United States"
"1327","VA, United States"
"2287","VIC, Australia"
"5754","VS Verlag fur Sozialwissenschaften"
"1069","VT, United States"
"3022","Vale of Glamorgan, United Kingdom"
"4951","Valencia, CA, United States"
"2035","Valencia, Spain"
"1703","Valencia, United States"
"4062","Valladolid, Spain"
"5313","Valletta, Malta"
"2952","Valley Cottage, United States"
"4016","Valley Falls, NY"
"4141","Valley Falls, United States"
"4096","Valley Forge, United States"
"2587","Valley Village, CA, United Kingdom"
"2663","Valls Tarragona, Spain"
"6265","Valls, Spain, Spain"
"3565","Valyland, South Africa"
"2018","Van Nuys, CA"
"1461","Van Nuys, CA, United States"
"645","Van Nuys, Calif, United States"
"2223","Van Nuys, Calif., United Kingdom"
"4904","Van Nuys, United States"
"96","Vancouver"
"5881","Vancouver, B.C."
"1155","Vancouver, BC, Canada"
"244","Vancouver, Canada"
"2912","Vancouver, United Kingdom"
"5372","Vancouver, United States"
"4538","Vancouver, Wash."
"2433","Vanderbijlpark, South Africa"
"4167","Vantaa, Finland"
"1430","Vanves Cedex, France"
"2425","Vanves, France"
"5373","Varanasi, India"
"2356","Varsity Lakes, Australia"
"5297","Vaucluse, France"
"3700","Venice, CA"
"3107","Venice, CA, United States"
"3719","Venice, Calif"
"3737","Venice, Calif."
"1976","Venice, Italy"
"978","Venice, United States"
"2806","Ventura, CA, United States"
"2015","Ventura, Calif, United States"
"1552","Ventura, United States"
"422","Vercelli, Italy"
"3102","Vereeniging, South Africa"
"3523","Vermont South, Australia"
"2976","Vermont, Australia"
"724","Vermont, United States"
"1484","Vernon, Canada"
"2923","Vero Beach, FL, United States"
"4085","Vero Beach, Fla., United Kingdom"
"5001","Vestal, NY, United States"
"5251","Vevey, Switzerland"
"3047","Victoria Park, Australia"
"3177","Victoria Point West, QLD, Australia"
"1739","Victoria, Australia"
"4653","Victoria, B.C"
"3755","Victoria, BC"
"2750","Victoria, BC, Canada"
"3350","Victoria, BC, United States"
"4173","Victoria, British Columbia, United Kingdom"
"575","Victoria, Canada"
"5127","Victoria, United Kingdom"
"5123","Victoria, United States"
"307","Vienna, Austria"
"5449","Vienna, Austria, Austria"
"806","Vienna, United States"
"6298","Vienna, VA, United States"
"5745","Vienna, Va."
"6321","Viernheim, Germany"
"204","Vigo, Spain"
"3669","Vilanova i la Geltrú, Spain"
"2706","Village Station, United States"
"4641","Ville Saint-Laurent, Canada"
"19","Vimodrone, Italy"
"6076","Vimodrone, United States"
"1926","Vinderup, Denmark"
"3141","Virginia Beach"
"1554","Virginia Beach, United States"
"3570","Virginia Beach, VA, United States"
"4788","Virginia Water, United Kingdom"
"3253","Virginia, Australia"
"6144","Virginia, Ireland"
"2200","Virginia, United States"
"2153","Vista, CA, United States"
"1293","Vista, California, United States"
"1621","Vista, United States"
"5491","Vitry sur Seine, France"
"1253","Vlaeberg, South Africa"
"5317","Voorschoten, Netherlands"
"4403","W Glamorgan, United Kingdom"
"2545","W Sussex, United Kingdom"
"3904","W. Sussex, United Kingdom"
"1791","W. Yorks, United Kingdom"
"1040","WA, Australia"
"1847","WA, United States"
"596","WBDB/Jerusalem Post/Westview, United States"
"159","WI, United States"
"4153","Wabern, Switzerland"
"2768","Wabern-Bern, Switzerland"
"690","Waco, TX, United States"
"1248","Waco, United States"
"4480","Wadenhoe, United Kingdom"
"5059","Wadenswil, Switzerland"
"2507","Wadhurst, United Kingdom"
"1797","Wagga Wagga, Australia"
"4987","Wahroonga, Australia"
"4913","Waiheke Island, New Zealand"
"1089","Waihi, New Zealand"
"3044","Waikouaiti, N.Z., New Zealand"
"2659","Wainscott, NY, United States"
"376","Wainscott, United States"
"6525","Waitsfield, Vt"
"3859","Wakefield, United Kingdom"
"3173","Wakefield, United States"
"903","Walberton, United Kingdom"
"687","Wales, United Kingdom"
"5766","Wallasey, United Kingdom"
"90","Wallingford, United Kingdom"
"1678","Wallingford, United States"
"4878","Wallington, United Kingdom"
"2955","Wallsend"
"5948","Wallsend, Australia"
"5457","Walnut Creek, CA, United States"
"1311","Walnut Creek, United States"
"5903","Walnut Springs, TX, United Kingdom"
"2305","Walpole, NH, United States"
"2384","Walsall, United Kingdom"
"1516","Walterville, United States"
"3597","Waltham Abbey, United Kingdom"
"990","Waltham Cross, United Kingdom"
"2077","Waltham St Lawrence, United Kingdom"
"2131","Waltham, MA, United States"
"2357","Waltham, United States"
"43","Walton on Thames, United Kingdom"
"209","Walton-on-Thames, United Kingdom"
"4442","Walton-on-the-Naze, United Kingdom"
"5350","Wamberal, Australia"
"4930","Wamberal, NSW, Australia"
"6385","Wanborough, United Kingdom"
"2094","Wanchai, Hong Kong"
"5972","Wandin North, Australia"
"6195","Wandsworth, United Kingdom"
"3035","Wangaratta, VIC, Australia"
"6062","Wantage, United Kingdom"
"3729","Wantagh, United States"
"2247","Wantira, Australia"
"1391","Wapwallopen, PA, United States"
"2237","Warboys, United Kingdom"
"3233","Warburton, Australia"
"4409","Ware, Hertfordshire, United Kingdom"
"1666","Ware, United Kingdom"
"2827","Wareham, United Kingdom"
"2658","Warffum, Netherlands"
"3260","Warkworth, New Zealand"
"4720","Warley, United Kingdom"
"3840","Warminster, Pa., United Kingdom"
"3978","Warminster, United Kingdom"
"839","Warnsveld, Netherlands"
"6105","Warragul, Australia"
"5055","Warrandyte, Australia"
"5105","Warren, CT, United States"
"1883","Warrendale, Pittsburgh, United States"
"26","Warrendale, United States"
"4695","Warrenton, United States"
"2842","Warriewood, Australia"
"4586","Warriewood, United Kingdom"
"2488","Warrington, United Kingdom"
"1712","Warsaw, Poland"
"252","Warszawa, Poland"
"3101","Warszawa, United States"
"5574","Wartaweil"
"6285","Warwick, Australia"
"821","Warwick, United Kingdom"
"915","Warwickshire, United Kingdom"
"3781","Washignton, United States"
"501","Washington"
"4520","Washington D.C., United States"
"86","Washington DC, United States"
"2985","Washington state, United States"
"4158","Washington, D.C, United States"
"5746","Washington, D.C."
"3949","Washington, D.C., United Kingdom"
"653","Washington, D.C., United States"
"1592","Washington, DC"
"4545","Washington, DC, New Zealand"
"1183","Washington, DC, United Kingdom"
"350","Washington, DC, United States"
"217","Washington, DIC, United States"
"3346","Washington, PA, United States"
"65","Washington, United States"
"2943","Watchet, United Kingdom"
"833","Waterford, Canada"
"3244","Waterford, Ireland"
"3026","Waterfront, South Africa"
"6343","Waterloo, Belgium"
"1694","Waterloo, Ontario"
"1716","Waterloo, Ontario, Canada"
"5808","Waterlooville, United Kingdom"
"1688","Watertown, United States"
"3213","Waterville, ME, United Kingdom"
"1159","Waterville, ME, United States"
"371","Watford, United Kingdom"
"1451","Watlington, United Kingdom"
"6401","Watson, ACT, Australia"
"5699","Watson, Australia"
"3651","Wauconda, United States"
"3395","Waukesha, United Kingdom"
"107","Waukesha, United States"
"535","Wayne, United States"
"426","Weardale, United Kingdom"
"4651","Weed, NM, United States"
"3582","Weikersheim, Germany"
"707","Weingarten, Germany"
"266","Weinheim, Germany"
"179","Weisbaden, Germany"
"4636","Weite, Switzerland"
"5099","Welgemoed, Australia"
"5115","Wellesley, United States"
"3549","Wellingborough, United Kingdom"
"5755","Wellingtobridge, Ireland"
"3235","Wellington 6015, New Zealand"
"5733","Wellington, FL"
"5738","Wellington, FL, United States"
"3451","Wellington, N.Z., New Zealand"
"706","Wellington, New Zealand"
"218","Wellington, United Kingdom"
"5475","Wells, United Kingdom"
"5029","Wells-next-the-Sea, United Kingdom"
"2931","Weltevreden Park, South Africa"
"6468","Weltevredenpark, South Africa"
"1564","Welwyn Garden City, United Kingdom"
"5573","Welwyn Garden, United Kingdom"
"2410","Welwyn, United Kingdom"
"1306","Wembley, United Kingdom"
"1105","Wenatchee, United States"
"1112","Wenatchee, WA, United States"
"2820","Wenatchee, Wash"
"1199","Wenatchee, Wash, United States"
"1235","Wenatchee, Washington, United Kingdom"
"1187","Wenatchee, Washington, United States"
"2896","Wendouree, VIC, Australia"
"5374","Wentworth Falls, NSW, Australia"
"5836","West Babylon, NY, United States"
"3448","West Bloomfield, United States"
"4637","West Byfleet, United Kingdom"
"2521","West Caister, United Kingdom"
"532","West Caldwell, United States"
"4100","West Chester, PA, United Kingdom"
"175","West Chester, United States"
"3955","West Conshohocken, PA"
"6345","West Conshohocken, PA, United States"
"2049","West Conshohocken, United States"
"2690","West Consohocken, United States"
"5786","West Des Moines, United States"
"1922","West Hartford, CT, United States"
"4604","West Hartford, United Kingdom"
"5716","West Haven, CT, United States"
"2839","West Hill, United States"
"5367","West Hills, United States"
"3599","West Hollywood, CA"
"2796","West Hollywood, United States"
"3611","West Kilbride, United Kingdom"
"6280","West Kirby, United Kingdom"
"3753","West Lafayette, Ind., United Kingdom"
"591","West Lafayette, United States"
"6090","West Leederville, Australia"
"4086","West Linton, United Kingdom"
"3583","West Long Branch, NJ, United States"
"1495","West Malvern, United Kingdom"
"3209","West Midlands, United Kingdom"
"6323","West Molesey, United Kingdom"
"4648","West Monroe, LA, United States"
"797","West Mt Martha, Australia"
"4894","West Ogwell, United Kingdom"
"5469","West Orange, NJ, United States"
"6206","West Palm Beach"
"3833","West Palm Beach, United States"
"2687","West Pennant Hills, Australia"
"514","West Perth, Australia"
"5270","West Perth, WA, Australia"
"1456","West Plains, United States"
"4615","West Sedona, AZ, United States"
"2497","West Sussex, United Kingdom"
"1189","West Sussex, United States"
"3977","West Toronto, Canada"
"3120","West Valley City, UT"
"3516","West Vally City, Utah, United Kingdom"
"6270","West Virginia, United States"
"6274","West Wickham, United Kingdom"
"382","West Yorkshire, United Kingdom"
"1613","Westbury, NY, United States"
"4903","Westcliff on Sea, United Kingdom"
"1007","Westcliff-on-Sea, United Kingdom"
"1198","Westdene, South Africa"
"4056","Westerham, United Kingdom"
"1867","Westerville, United States"
"6364","Westhampton Beach, NY, United States"
"3687","Westlake Village, CA, United States"
"5216","Westland, United States"
"4152","Westminister, CA"
"4236","Westminster, CA"
"4656","Westminster, Md"
"387","Westminster, United States"
"3554","Westminster,London"
"3063","Westmount, United States"
"670","Weston Creek, Australia"
"1999","Weston Super Mare, United Kingdom"
"3163","Weston, MA, United States"
"3814","Weston, United States"
"3563","Weston-Super-Mare, United Kingdom"
"2539","Westport"
"331","Westport CT, United States"
"292","Westport, United States"
"4186","Westville, NJ, United States"
"5695","Westville, South Africa"
"1836","Wetherby, United Kingdom"
"2975","Wetherill Park BC, NSW, Australia"
"3239","Wetherill Park, Australia"
"5629","Wethersfield, CT, United States"
"2882","Wexford, United Kingdom"
"3648","Wexford, United States"
"2484","Weybridge, United Kingdom"
"1473","Weyhill, United Kingdom"
"2238","Weymouth, United Kingdom"
"6486","Whangamata, New Zealand"
"4328","Whangaparoa, N.Z., New Zealand"
"3254","Whangarei, New Zealand"
"1113","Wheathampstead, Hertfordshire, United Kingdom"
"3342","Wheathampstead, United Kingdom"
"189","Wheaton, IL, United States"
"5666","Wheaton, Ill, United States"
"419","Wheaton, United States"
"2734","Wheatridge, United States"
"3976","Wheeling IL, United States"
"5834","Wheeling, United States"
"6221","Whitbourne, United Kingdom"
"1853","Whitby, United Kingdom"
"3584","Whitchurch, United Kingdom"
"1949","White Haven, United States"
"5351","White Plains, NY"
"88","White Plains, NY, United States"
"668","White Plains, New York"
"72","White Plains, United States"
"773","White River Junction, United States"
"1576","White River Junction, Vermont, United States"
"6510","Whitebridge, United Kingdom"
"2280","Whitefish MT, United Kingdom"
"42","Whitefish MT, United States"
"2639","Whitefish, United States"
"1448","Whiteknights, United Kingdom"
"2311","Whitley Bay"
"103","Whitley Bay, United Kingdom"
"831","Whitstable, United Kingdom"
"3573","Whyteleafe, United Kingdom"
"4289","Wick, United Kingdom"
"6220","Wickenburg, AZ"
"508","Wickford, RI"
"5368","Wickleffe, United States"
"6039","Widnes, United Kingdom"
"1849","Wien, Austria"
"1763","Wien, Germany"
"4109","Wierzchy Parzeńskie, Poland"
"1918","Wiesbaden"
"140","Wiesbaden, Germany"
"2038","Wiesbaden, Germany, Germany"
"5778","Wiesbaden, Germany, United Kingdom"
"3800","Wiesbaden, United Kingdom"
"2974","Wigan, United Kingdom"
"5919","Wigston, United Kingdom"
"6209","Wigton, United Kingdom"
"2915","Wigtown, United Kingdom"
"5986","Wilford, United Kingdom"
"2381","Wilkesboro, United States"
"597","Williamsburg, United States"
"1994","Williamsport, United States"
"268","Williamston, MA, United States"
"6341","Williamston, United States"
"3837","Williamsville, United States"
"5518","Williamsville, VT, United Kingdom"
"3915","Willington, United Kingdom"
"3775","Williston, United States"
"149","Willoughby, Australia"
"1482","Willowdale, Canada"
"3189","Willowdale, ON"
"5433","Willowdale, United States"
"1304","Wilmette IL, United States"
"5504","Wilmette, IL, United States"
"5253","Wilmington, Del., United Kingdom"
"1514","Wilmington, Delaware"
"4106","Wilmington, Delaware, United States"
"2589","Wilmington, NC"
"1416","Wilmington, United States"
"2215","Wilmslow, United Kingdom"
